"","x","y","NDVI","Date"
"795",456975,6527115,0.713618695735931,2018-06-01
"796",456985,6527115,0.72441577911377,2018-06-01
"797",456995,6527115,0.723711311817169,2018-06-01
"798",457005,6527115,0.695882618427277,2018-06-01
"799",457015,6527115,0.733017385005951,2018-06-01
"800",457025,6527115,0.714077293872833,2018-06-01
"801",457035,6527115,0.661538481712341,2018-06-01
"802",457045,6527115,0.679720282554626,2018-06-01
"803",457055,6527115,0.690631806850433,2018-06-01
"804",457065,6527115,0.673165559768677,2018-06-01
"805",457075,6527115,0.644237160682678,2018-06-01
"806",457085,6527115,0.634715020656586,2018-06-01
"807",457095,6527115,0.652947008609772,2018-06-01
"808",457105,6527115,0.661538481712341,2018-06-01
"809",457115,6527115,0.656953632831573,2018-06-01
"810",457125,6527115,0.637690782546997,2018-06-01
"811",457135,6527115,0.662285149097443,2018-06-01
"812",457145,6527115,0.681773066520691,2018-06-01
"813",457155,6527115,0.695931494235992,2018-06-01
"814",457165,6527115,0.683175802230835,2018-06-01
"923",456855,6527105,0.691786646842957,2018-06-01
"924",456865,6527105,0.684650778770447,2018-06-01
"925",456875,6527105,0.685950398445129,2018-06-01
"926",456885,6527105,0.686906218528748,2018-06-01
"927",456895,6527105,0.681780695915222,2018-06-01
"928",456905,6527105,0.670864820480347,2018-06-01
"929",456915,6527105,0.698769629001617,2018-06-01
"930",456925,6527105,0.695867776870728,2018-06-01
"931",456935,6527105,0.702547252178192,2018-06-01
"932",456945,6527105,0.70103520154953,2018-06-01
"933",456955,6527105,0.694231569766998,2018-06-01
"934",456965,6527105,0.704089224338531,2018-06-01
"935",456975,6527105,0.706940889358521,2018-06-01
"936",456985,6527105,0.726825594902039,2018-06-01
"937",456995,6527105,0.704294919967651,2018-06-01
"938",457005,6527105,0.689681947231293,2018-06-01
"939",457015,6527105,0.720359742641449,2018-06-01
"940",457025,6527105,0.695144891738892,2018-06-01
"941",457035,6527105,0.648186147212982,2018-06-01
"942",457045,6527105,0.633763492107391,2018-06-01
"943",457055,6527105,0.636297643184662,2018-06-01
"944",457065,6527105,0.626648187637329,2018-06-01
"945",457075,6527105,0.611567556858063,2018-06-01
"946",457085,6527105,0.635774493217468,2018-06-01
"947",457095,6527105,0.649167716503143,2018-06-01
"948",457105,6527105,0.648329377174377,2018-06-01
"949",457115,6527105,0.654105007648468,2018-06-01
"950",457125,6527105,0.644211888313293,2018-06-01
"951",457135,6527105,0.657429039478302,2018-06-01
"952",457145,6527105,0.655363321304321,2018-06-01
"953",457155,6527105,0.67159765958786,2018-06-01
"954",457165,6527105,0.686494588851929,2018-06-01
"955",457175,6527105,0.677514791488647,2018-06-01
"1062",456845,6527095,0.727810621261597,2018-06-01
"1063",456855,6527095,0.709217131137848,2018-06-01
"1064",456865,6527095,0.715980708599091,2018-06-01
"1065",456875,6527095,0.695258796215057,2018-06-01
"1066",456885,6527095,0.681031286716461,2018-06-01
"1067",456895,6527095,0.702349841594696,2018-06-01
"1068",456905,6527095,0.699733912944794,2018-06-01
"1069",456915,6527095,0.686085343360901,2018-06-01
"1070",456925,6527095,0.681243240833282,2018-06-01
"1071",456935,6527095,0.684285700321198,2018-06-01
"1072",456945,6527095,0.673202633857727,2018-06-01
"1073",456955,6527095,0.68772691488266,2018-06-01
"1074",456965,6527095,0.669649004936218,2018-06-01
"1075",456975,6527095,0.668404579162598,2018-06-01
"1076",456985,6527095,0.704942405223846,2018-06-01
"1077",456995,6527095,0.71176940202713,2018-06-01
"1078",457005,6527095,0.706260025501251,2018-06-01
"1079",457015,6527095,0.697877645492554,2018-06-01
"1080",457025,6527095,0.700607895851135,2018-06-01
"1081",457035,6527095,0.647392690181732,2018-06-01
"1082",457045,6527095,0.607954561710358,2018-06-01
"1083",457055,6527095,0.618275582790375,2018-06-01
"1084",457065,6527095,0.604203164577484,2018-06-01
"1085",457075,6527095,0.609609603881836,2018-06-01
"1086",457085,6527095,0.631489634513855,2018-06-01
"1087",457095,6527095,0.643947124481201,2018-06-01
"1088",457105,6527095,0.637171149253845,2018-06-01
"1089",457115,6527095,0.629874408245087,2018-06-01
"1090",457125,6527095,0.628432929515839,2018-06-01
"1091",457135,6527095,0.637136340141296,2018-06-01
"1092",457145,6527095,0.655794560909271,2018-06-01
"1093",457155,6527095,0.66187846660614,2018-06-01
"1094",457165,6527095,0.665701866149902,2018-06-01
"1095",457175,6527095,0.668055534362793,2018-06-01
"1096",457185,6527095,0.660117208957672,2018-06-01
"1097",457195,6527095,0.66187047958374,2018-06-01
"1194",456765,6527085,0.714498162269592,2018-06-01
"1195",456775,6527085,0.728197693824768,2018-06-01
"1196",456785,6527085,0.726608216762543,2018-06-01
"1197",456795,6527085,0.723380088806152,2018-06-01
"1198",456805,6527085,0.732136428356171,2018-06-01
"1199",456815,6527085,0.71574342250824,2018-06-01
"1200",456825,6527085,0.711566627025604,2018-06-01
"1201",456835,6527085,0.71304976940155,2018-06-01
"1202",456845,6527085,0.720670402050018,2018-06-01
"1203",456855,6527085,0.719714939594269,2018-06-01
"1204",456865,6527085,0.703949809074402,2018-06-01
"1205",456875,6527085,0.679535388946533,2018-06-01
"1206",456885,6527085,0.692916214466095,2018-06-01
"1207",456895,6527085,0.704429626464844,2018-06-01
"1208",456905,6527085,0.704573035240173,2018-06-01
"1209",456915,6527085,0.69196754693985,2018-06-01
"1210",456925,6527085,0.683754503726959,2018-06-01
"1211",456935,6527085,0.668579638004303,2018-06-01
"1212",456945,6527085,0.671988368034363,2018-06-01
"1213",456955,6527085,0.664683222770691,2018-06-01
"1214",456965,6527085,0.633841872215271,2018-06-01
"1215",456975,6527085,0.66252738237381,2018-06-01
"1216",456985,6527085,0.68049156665802,2018-06-01
"1217",456995,6527085,0.680521607398987,2018-06-01
"1218",457005,6527085,0.690230369567871,2018-06-01
"1219",457015,6527085,0.67441862821579,2018-06-01
"1220",457025,6527085,0.676380395889282,2018-06-01
"1221",457035,6527085,0.641292214393616,2018-06-01
"1222",457045,6527085,0.620790600776672,2018-06-01
"1223",457055,6527085,0.614787459373474,2018-06-01
"1224",457065,6527085,0.605393886566162,2018-06-01
"1225",457075,6527085,0.616486191749573,2018-06-01
"1226",457085,6527085,0.616899371147156,2018-06-01
"1227",457095,6527085,0.641212999820709,2018-06-01
"1228",457105,6527085,0.63466203212738,2018-06-01
"1229",457115,6527085,0.613919913768768,2018-06-01
"1230",457125,6527085,0.619390785694122,2018-06-01
"1231",457135,6527085,0.625319719314575,2018-06-01
"1232",457145,6527085,0.638778209686279,2018-06-01
"1233",457155,6527085,0.643465936183929,2018-06-01
"1234",457165,6527085,0.65487676858902,2018-06-01
"1235",457175,6527085,0.660112380981445,2018-06-01
"1236",457185,6527085,0.644962310791016,2018-06-01
"1237",457195,6527085,0.638976514339447,2018-06-01
"1238",457205,6527085,0.642730832099915,2018-06-01
"1319",456615,6527075,0.745639562606812,2018-06-01
"1320",456625,6527075,0.734513282775879,2018-06-01
"1321",456635,6527075,0.73538464307785,2018-06-01
"1322",456645,6527075,0.724924027919769,2018-06-01
"1323",456655,6527075,0.726586103439331,2018-06-01
"1324",456665,6527075,0.714074075222015,2018-06-01
"1325",456675,6527075,0.727205336093903,2018-06-01
"1326",456685,6527075,0.711487770080566,2018-06-01
"1327",456695,6527075,0.68314516544342,2018-06-01
"1328",456705,6527075,0.707663536071777,2018-06-01
"1329",456715,6527075,0.724742650985718,2018-06-01
"1330",456725,6527075,0.716573238372803,2018-06-01
"1331",456735,6527075,0.709430754184723,2018-06-01
"1332",456745,6527075,0.726793646812439,2018-06-01
"1333",456755,6527075,0.720000028610229,2018-06-01
"1334",456765,6527075,0.714060008525848,2018-06-01
"1335",456775,6527075,0.714512944221497,2018-06-01
"1336",456785,6527075,0.706835269927979,2018-06-01
"1337",456795,6527075,0.69917356967926,2018-06-01
"1338",456805,6527075,0.705809652805328,2018-06-01
"1339",456815,6527075,0.710862636566162,2018-06-01
"1340",456825,6527075,0.693542242050171,2018-06-01
"1341",456835,6527075,0.691497385501862,2018-06-01
"1342",456845,6527075,0.703119099140167,2018-06-01
"1343",456855,6527075,0.704347848892212,2018-06-01
"1344",456865,6527075,0.67626166343689,2018-06-01
"1345",456875,6527075,0.652425765991211,2018-06-01
"1346",456885,6527075,0.683717310428619,2018-06-01
"1347",456895,6527075,0.687219262123108,2018-06-01
"1348",456905,6527075,0.692748844623566,2018-06-01
"1349",456915,6527075,0.689774036407471,2018-06-01
"1350",456925,6527075,0.677704215049744,2018-06-01
"1351",456935,6527075,0.646883189678192,2018-06-01
"1352",456945,6527075,0.647323071956635,2018-06-01
"1353",456955,6527075,0.604981005191803,2018-06-01
"1354",456965,6527075,0.613421857357025,2018-06-01
"1355",456975,6527075,0.645294308662415,2018-06-01
"1356",456985,6527075,0.657165169715881,2018-06-01
"1357",456995,6527075,0.663885593414307,2018-06-01
"1358",457005,6527075,0.660085201263428,2018-06-01
"1359",457015,6527075,0.653124988079071,2018-06-01
"1360",457025,6527075,0.655280709266663,2018-06-01
"1361",457035,6527075,0.608351349830627,2018-06-01
"1362",457045,6527075,0.59825325012207,2018-06-01
"1363",457055,6527075,0.596471905708313,2018-06-01
"1364",457065,6527075,0.586280822753906,2018-06-01
"1365",457075,6527075,0.587896227836609,2018-06-01
"1366",457085,6527075,0.597058832645416,2018-06-01
"1367",457095,6527075,0.615327954292297,2018-06-01
"1368",457105,6527075,0.615438580513,2018-06-01
"1369",457115,6527075,0.60575932264328,2018-06-01
"1370",457125,6527075,0.61820650100708,2018-06-01
"1371",457135,6527075,0.633453130722046,2018-06-01
"1372",457145,6527075,0.640395760536194,2018-06-01
"1373",457155,6527075,0.633463323116302,2018-06-01
"1374",457165,6527075,0.660581469535828,2018-06-01
"1375",457175,6527075,0.677465319633484,2018-06-01
"1376",457185,6527075,0.660456955432892,2018-06-01
"1377",457195,6527075,0.644551396369934,2018-06-01
"1378",457205,6527075,0.654563963413239,2018-06-01
"1379",457215,6527075,0.655874848365784,2018-06-01
"1380",457225,6527075,0.668863892555237,2018-06-01
"1449",456515,6527065,0.686170220375061,2018-06-01
"1450",456525,6527065,0.698129594326019,2018-06-01
"1451",456535,6527065,0.704997956752777,2018-06-01
"1452",456545,6527065,0.714285731315613,2018-06-01
"1453",456555,6527065,0.74734354019165,2018-06-01
"1454",456565,6527065,0.7514608502388,2018-06-01
"1455",456575,6527065,0.740966320037842,2018-06-01
"1456",456585,6527065,0.754071652889252,2018-06-01
"1457",456595,6527065,0.746274650096893,2018-06-01
"1458",456605,6527065,0.743548393249512,2018-06-01
"1459",456615,6527065,0.761619210243225,2018-06-01
"1460",456625,6527065,0.740239024162292,2018-06-01
"1461",456635,6527065,0.736289381980896,2018-06-01
"1462",456645,6527065,0.71998405456543,2018-06-01
"1463",456655,6527065,0.703644990921021,2018-06-01
"1464",456665,6527065,0.697709918022156,2018-06-01
"1465",456675,6527065,0.685279190540314,2018-06-01
"1466",456685,6527065,0.673946976661682,2018-06-01
"1467",456695,6527065,0.683085143566132,2018-06-01
"1468",456705,6527065,0.682464480400085,2018-06-01
"1469",456715,6527065,0.678437888622284,2018-06-01
"1470",456725,6527065,0.692182421684265,2018-06-01
"1471",456735,6527065,0.696920573711395,2018-06-01
"1472",456745,6527065,0.697068393230438,2018-06-01
"1473",456755,6527065,0.696212410926819,2018-06-01
"1474",456765,6527065,0.699604749679565,2018-06-01
"1475",456775,6527065,0.68488746881485,2018-06-01
"1476",456785,6527065,0.683549284934998,2018-06-01
"1477",456795,6527065,0.683176398277283,2018-06-01
"1478",456805,6527065,0.696181952953339,2018-06-01
"1479",456815,6527065,0.679532170295715,2018-06-01
"1480",456825,6527065,0.657492339611053,2018-06-01
"1481",456835,6527065,0.676204800605774,2018-06-01
"1482",456845,6527065,0.68196839094162,2018-06-01
"1483",456855,6527065,0.665281474590302,2018-06-01
"1484",456865,6527065,0.650981843471527,2018-06-01
"1485",456875,6527065,0.639897346496582,2018-06-01
"1486",456885,6527065,0.663125932216644,2018-06-01
"1487",456895,6527065,0.66293865442276,2018-06-01
"1488",456905,6527065,0.651711046695709,2018-06-01
"1489",456915,6527065,0.657534241676331,2018-06-01
"1490",456925,6527065,0.633027493953705,2018-06-01
"1491",456935,6527065,0.608216047286987,2018-06-01
"1492",456945,6527065,0.595307946205139,2018-06-01
"1493",456955,6527065,0.566356420516968,2018-06-01
"1494",456965,6527065,0.573635399341583,2018-06-01
"1495",456975,6527065,0.577023506164551,2018-06-01
"1496",456985,6527065,0.586073517799377,2018-06-01
"1497",456995,6527065,0.616955697536469,2018-06-01
"1498",457005,6527065,0.614678919315338,2018-06-01
"1499",457015,6527065,0.622770369052887,2018-06-01
"1500",457025,6527065,0.619955956935883,2018-06-01
"1501",457035,6527065,0.585533440113068,2018-06-01
"1502",457045,6527065,0.576419234275818,2018-06-01
"1503",457055,6527065,0.554621875286102,2018-06-01
"1504",457065,6527065,0.566453456878662,2018-06-01
"1505",457075,6527065,0.587741672992706,2018-06-01
"1506",457085,6527065,0.581395328044891,2018-06-01
"1507",457095,6527065,0.579411745071411,2018-06-01
"1508",457105,6527065,0.587583124637604,2018-06-01
"1509",457115,6527065,0.590827643871307,2018-06-01
"1510",457125,6527065,0.614820003509521,2018-06-01
"1511",457135,6527065,0.631411373615265,2018-06-01
"1512",457145,6527065,0.632183909416199,2018-06-01
"1513",457155,6527065,0.641202926635742,2018-06-01
"1514",457165,6527065,0.634805560112,2018-06-01
"1515",457175,6527065,0.653710246086121,2018-06-01
"1516",457185,6527065,0.657404124736786,2018-06-01
"1517",457195,6527065,0.653962910175323,2018-06-01
"1518",457205,6527065,0.672209024429321,2018-06-01
"1519",457215,6527065,0.650242865085602,2018-06-01
"1520",457225,6527065,0.646888554096222,2018-06-01
"1521",457235,6527065,0.655122637748718,2018-06-01
"1587",456495,6527055,0.711331307888031,2018-06-01
"1588",456505,6527055,0.697841703891754,2018-06-01
"1589",456515,6527055,0.704013407230377,2018-06-01
"1590",456525,6527055,0.695342004299164,2018-06-01
"1591",456535,6527055,0.707046687602997,2018-06-01
"1592",456545,6527055,0.711372554302216,2018-06-01
"1593",456555,6527055,0.72514146566391,2018-06-01
"1594",456565,6527055,0.725321888923645,2018-06-01
"1595",456575,6527055,0.716501533985138,2018-06-01
"1596",456585,6527055,0.726962447166443,2018-06-01
"1597",456595,6527055,0.720215857028961,2018-06-01
"1598",456605,6527055,0.714751422405243,2018-06-01
"1599",456615,6527055,0.717382907867432,2018-06-01
"1600",456625,6527055,0.6954545378685,2018-06-01
"1601",456635,6527055,0.692718267440796,2018-06-01
"1602",456645,6527055,0.677626311779022,2018-06-01
"1603",456655,6527055,0.674269735813141,2018-06-01
"1604",456665,6527055,0.671933770179749,2018-06-01
"1605",456675,6527055,0.659292042255402,2018-06-01
"1606",456685,6527055,0.653393983840942,2018-06-01
"1607",456695,6527055,0.662141799926758,2018-06-01
"1608",456705,6527055,0.65173351764679,2018-06-01
"1609",456715,6527055,0.670126855373383,2018-06-01
"1610",456725,6527055,0.659955263137817,2018-06-01
"1611",456735,6527055,0.66654235124588,2018-06-01
"1612",456745,6527055,0.667647063732147,2018-06-01
"1613",456755,6527055,0.658827900886536,2018-06-01
"1614",456765,6527055,0.666139245033264,2018-06-01
"1615",456775,6527055,0.654552280902863,2018-06-01
"1616",456785,6527055,0.67034637928009,2018-06-01
"1617",456795,6527055,0.67519998550415,2018-06-01
"1618",456805,6527055,0.675018966197968,2018-06-01
"1619",456815,6527055,0.658573031425476,2018-06-01
"1620",456825,6527055,0.646622121334076,2018-06-01
"1621",456835,6527055,0.651197612285614,2018-06-01
"1622",456845,6527055,0.6629558801651,2018-06-01
"1623",456855,6527055,0.655226230621338,2018-06-01
"1624",456865,6527055,0.634607970714569,2018-06-01
"1625",456875,6527055,0.624140560626984,2018-06-01
"1626",456885,6527055,0.62352043390274,2018-06-01
"1627",456895,6527055,0.623121380805969,2018-06-01
"1628",456905,6527055,0.618522584438324,2018-06-01
"1629",456915,6527055,0.609921097755432,2018-06-01
"1630",456925,6527055,0.602130115032196,2018-06-01
"1631",456935,6527055,0.586681127548218,2018-06-01
"1632",456945,6527055,0.568245112895966,2018-06-01
"1633",456955,6527055,0.561175644397736,2018-06-01
"1634",456965,6527055,0.553139269351959,2018-06-01
"1635",456975,6527055,0.595752775669098,2018-06-01
"1636",456985,6527055,0.590504467487335,2018-06-01
"1637",456995,6527055,0.570878565311432,2018-06-01
"1638",457005,6527055,0.570680618286133,2018-06-01
"1639",457015,6527055,0.563526630401611,2018-06-01
"1640",457025,6527055,0.571777880191803,2018-06-01
"1641",457035,6527055,0.561119318008423,2018-06-01
"1642",457045,6527055,0.548840463161469,2018-06-01
"1643",457055,6527055,0.528178215026855,2018-06-01
"1644",457065,6527055,0.537254929542542,2018-06-01
"1645",457075,6527055,0.530076444149017,2018-06-01
"1646",457085,6527055,0.540085792541504,2018-06-01
"1647",457095,6527055,0.553177237510681,2018-06-01
"1648",457105,6527055,0.559748411178589,2018-06-01
"1649",457115,6527055,0.579169571399689,2018-06-01
"1650",457125,6527055,0.597765386104584,2018-06-01
"1651",457135,6527055,0.623331010341644,2018-06-01
"1652",457145,6527055,0.629946529865265,2018-06-01
"1653",457155,6527055,0.639546871185303,2018-06-01
"1654",457165,6527055,0.635536909103394,2018-06-01
"1655",457175,6527055,0.668902218341827,2018-06-01
"1656",457185,6527055,0.659756481647491,2018-06-01
"1657",457195,6527055,0.650976598262787,2018-06-01
"1658",457205,6527055,0.670137703418732,2018-06-01
"1659",457215,6527055,0.648770332336426,2018-06-01
"1660",457225,6527055,0.644551396369934,2018-06-01
"1661",457235,6527055,0.64917129278183,2018-06-01
"1662",457245,6527055,0.656271636486053,2018-06-01
"1710",456325,6527045,0.682085812091827,2018-06-01
"1711",456335,6527045,0.699621379375458,2018-06-01
"1712",456345,6527045,0.70066225528717,2018-06-01
"1713",456355,6527045,0.698000848293304,2018-06-01
"1714",456365,6527045,0.695487141609192,2018-06-01
"1715",456375,6527045,0.704946994781494,2018-06-01
"1724",456465,6527045,0.701805949211121,2018-06-01
"1725",456475,6527045,0.696819484233856,2018-06-01
"1726",456485,6527045,0.712224423885345,2018-06-01
"1727",456495,6527045,0.716093301773071,2018-06-01
"1728",456505,6527045,0.714938998222351,2018-06-01
"1729",456515,6527045,0.72680789232254,2018-06-01
"1730",456525,6527045,0.691428542137146,2018-06-01
"1731",456535,6527045,0.692188680171967,2018-06-01
"1732",456545,6527045,0.698799848556519,2018-06-01
"1733",456555,6527045,0.698761463165283,2018-06-01
"1734",456565,6527045,0.723203301429749,2018-06-01
"1735",456575,6527045,0.72360372543335,2018-06-01
"1736",456585,6527045,0.722756385803223,2018-06-01
"1737",456595,6527045,0.697933256626129,2018-06-01
"1738",456605,6527045,0.700580298900604,2018-06-01
"1739",456615,6527045,0.682872116565704,2018-06-01
"1740",456625,6527045,0.651677370071411,2018-06-01
"1741",456635,6527045,0.660159051418304,2018-06-01
"1742",456645,6527045,0.668078541755676,2018-06-01
"1743",456655,6527045,0.662726581096649,2018-06-01
"1744",456665,6527045,0.657316148281097,2018-06-01
"1745",456675,6527045,0.651430666446686,2018-06-01
"1746",456685,6527045,0.644262909889221,2018-06-01
"1747",456695,6527045,0.66539341211319,2018-06-01
"1748",456705,6527045,0.661873281002045,2018-06-01
"1749",456715,6527045,0.663950324058533,2018-06-01
"1750",456725,6527045,0.665920972824097,2018-06-01
"1751",456735,6527045,0.664059579372406,2018-06-01
"1752",456745,6527045,0.649410903453827,2018-06-01
"1753",456755,6527045,0.635342597961426,2018-06-01
"1754",456765,6527045,0.651022851467133,2018-06-01
"1755",456775,6527045,0.631619334220886,2018-06-01
"1756",456785,6527045,0.665886044502258,2018-06-01
"1757",456795,6527045,0.651135921478271,2018-06-01
"1758",456805,6527045,0.635891735553741,2018-06-01
"1759",456815,6527045,0.624633431434631,2018-06-01
"1760",456825,6527045,0.632864534854889,2018-06-01
"1761",456835,6527045,0.622900784015656,2018-06-01
"1762",456845,6527045,0.632210612297058,2018-06-01
"1763",456855,6527045,0.61550384759903,2018-06-01
"1764",456865,6527045,0.599071204662323,2018-06-01
"1765",456875,6527045,0.620214402675629,2018-06-01
"1766",456885,6527045,0.591954052448273,2018-06-01
"1767",456895,6527045,0.571328163146973,2018-06-01
"1768",456905,6527045,0.56275862455368,2018-06-01
"1769",456915,6527045,0.578192234039307,2018-06-01
"1770",456925,6527045,0.579062163829803,2018-06-01
"1771",456935,6527045,0.555478751659393,2018-06-01
"1772",456945,6527045,0.53915274143219,2018-06-01
"1773",456955,6527045,0.547848403453827,2018-06-01
"1774",456965,6527045,0.568785727024078,2018-06-01
"1775",456975,6527045,0.573158085346222,2018-06-01
"1776",456985,6527045,0.582524299621582,2018-06-01
"1777",456995,6527045,0.559435844421387,2018-06-01
"1778",457005,6527045,0.552200436592102,2018-06-01
"1779",457015,6527045,0.56440281867981,2018-06-01
"1780",457025,6527045,0.574364304542542,2018-06-01
"1781",457035,6527045,0.544127881526947,2018-06-01
"1782",457045,6527045,0.529019355773926,2018-06-01
"1783",457055,6527045,0.511561632156372,2018-06-01
"1784",457065,6527045,0.532979071140289,2018-06-01
"1785",457075,6527045,0.518588542938232,2018-06-01
"1786",457085,6527045,0.505754113197327,2018-06-01
"1787",457095,6527045,0.512940466403961,2018-06-01
"1788",457105,6527045,0.532051265239716,2018-06-01
"1789",457115,6527045,0.567674100399017,2018-06-01
"1790",457125,6527045,0.595995724201202,2018-06-01
"1791",457135,6527045,0.609738111495972,2018-06-01
"1792",457145,6527045,0.61904764175415,2018-06-01
"1793",457155,6527045,0.642151474952698,2018-06-01
"1794",457165,6527045,0.66034984588623,2018-06-01
"1795",457175,6527045,0.65975695848465,2018-06-01
"1796",457185,6527045,0.644883632659912,2018-06-01
"1797",457195,6527045,0.634971261024475,2018-06-01
"1798",457205,6527045,0.650472342967987,2018-06-01
"1799",457215,6527045,0.647304356098175,2018-06-01
"1800",457225,6527045,0.660429656505585,2018-06-01
"1801",457235,6527045,0.676553666591644,2018-06-01
"1802",457245,6527045,0.651991605758667,2018-06-01
"1803",457255,6527045,0.651929795742035,2018-06-01
"1847",456295,6527035,0.673158347606659,2018-06-01
"1848",456305,6527035,0.693708598613739,2018-06-01
"1849",456315,6527035,0.691732466220856,2018-06-01
"1850",456325,6527035,0.676802754402161,2018-06-01
"1851",456335,6527035,0.698294699192047,2018-06-01
"1852",456345,6527035,0.693833529949188,2018-06-01
"1853",456355,6527035,0.685262262821198,2018-06-01
"1854",456365,6527035,0.693322360515594,2018-06-01
"1855",456375,6527035,0.698000848293304,2018-06-01
"1856",456385,6527035,0.691363096237183,2018-06-01
"1857",456395,6527035,0.672782897949219,2018-06-01
"1858",456405,6527035,0.691428542137146,2018-06-01
"1859",456415,6527035,0.689320385456085,2018-06-01
"1860",456425,6527035,0.691502213478088,2018-06-01
"1861",456435,6527035,0.704006552696228,2018-06-01
"1862",456445,6527035,0.713826358318329,2018-06-01
"1863",456455,6527035,0.695208191871643,2018-06-01
"1864",456465,6527035,0.703440070152283,2018-06-01
"1865",456475,6527035,0.715114176273346,2018-06-01
"1866",456485,6527035,0.709143280982971,2018-06-01
"1867",456495,6527035,0.725161790847778,2018-06-01
"1868",456505,6527035,0.727549493312836,2018-06-01
