"","x","y","STR","Date"
"234",456965,6527155,3.87345099449158,2018-07-31
"235",456975,6527155,3.87345099449158,2018-07-31
"236",456985,6527155,3.92459440231323,2018-07-31
"237",456995,6527155,3.92459440231323,2018-07-31
"238",457005,6527155,3.92459440231323,2018-07-31
"239",457015,6527155,3.92459440231323,2018-07-31
"240",457025,6527155,4.00585126876831,2018-07-31
"241",457035,6527155,4.00585126876831,2018-07-31
"242",457045,6527155,4.34381008148193,2018-07-31
"243",457055,6527155,4.34381008148193,2018-07-31
"244",457065,6527155,4.38302946090698,2018-07-31
"245",457075,6527155,4.38302946090698,2018-07-31
"371",456935,6527145,3.80098795890808,2018-07-31
"372",456945,6527145,3.85056447982788,2018-07-31
"373",456955,6527145,3.85056447982788,2018-07-31
"374",456965,6527145,3.87345099449158,2018-07-31
"377",456995,6527145,3.92459440231323,2018-07-31
"378",457005,6527145,3.92459440231323,2018-07-31
"379",457015,6527145,3.92459440231323,2018-07-31
"380",457025,6527145,4.00585126876831,2018-07-31
"381",457035,6527145,4.00585126876831,2018-07-31
"382",457045,6527145,4.34381008148193,2018-07-31
"383",457055,6527145,4.34381008148193,2018-07-31
"384",457065,6527145,4.38302946090698,2018-07-31
"385",457075,6527145,4.38302946090698,2018-07-31
"386",457085,6527145,4.15104103088379,2018-07-31
"387",457095,6527145,4.15104103088379,2018-07-31
"388",457105,6527145,4.13561964035034,2018-07-31
"508",456905,6527135,3.82339239120483,2018-07-31
"510",456925,6527135,3.5281720161438,2018-07-31
"511",456935,6527135,3.5281720161438,2018-07-31
"512",456945,6527135,3.55200290679932,2018-07-31
"513",456955,6527135,3.55200290679932,2018-07-31
"518",457005,6527135,3.86885571479797,2018-07-31
"519",457015,6527135,3.86885571479797,2018-07-31
"520",457025,6527135,3.87345099449158,2018-07-31
"521",457035,6527135,3.87345099449158,2018-07-31
"522",457045,6527135,3.88266777992249,2018-07-31
"523",457055,6527135,3.88266777992249,2018-07-31
"524",457065,6527135,3.75244832038879,2018-07-31
"525",457075,6527135,3.75244832038879,2018-07-31
"526",457085,6527135,3.53212571144104,2018-07-31
"527",457095,6527135,3.53212571144104,2018-07-31
"528",457105,6527135,3.63335466384888,2018-07-31
"529",457115,6527135,3.63335466384888,2018-07-31
"530",457125,6527135,4.00585126876831,2018-07-31
"650",456925,6527125,3.5281720161438,2018-07-31
"658",457005,6527125,3.86885571479797,2018-07-31
"659",457015,6527125,3.86885571479797,2018-07-31
"660",457025,6527125,3.87345099449158,2018-07-31
"661",457035,6527125,3.87345099449158,2018-07-31
"662",457045,6527125,3.88266777992249,2018-07-31
"663",457055,6527125,3.88266777992249,2018-07-31
"664",457065,6527125,3.75244832038879,2018-07-31
"665",457075,6527125,3.75244832038879,2018-07-31
"666",457085,6527125,3.53212571144104,2018-07-31
"667",457095,6527125,3.53212571144104,2018-07-31
"668",457105,6527125,3.63335466384888,2018-07-31
"669",457115,6527125,3.63335466384888,2018-07-31
"670",457125,6527125,4.00585126876831,2018-07-31
"671",457135,6527125,4.00585126876831,2018-07-31
"672",457145,6527125,4.50431537628174,2018-07-31
"785",456875,6527115,3.45057320594788,2018-07-31
"786",456885,6527115,3.58824157714844,2018-07-31
"787",456895,6527115,3.58824157714844,2018-07-31
"797",456995,6527115,3.49290728569031,2018-07-31
"798",457005,6527115,3.56000447273254,2018-07-31
"799",457015,6527115,3.56000447273254,2018-07-31
"800",457025,6527115,3.50459837913513,2018-07-31
"801",457035,6527115,3.50459837913513,2018-07-31
"802",457045,6527115,3.12654042243958,2018-07-31
"803",457055,6527115,3.12654042243958,2018-07-31
"804",457065,6527115,3.04681396484375,2018-07-31
"805",457075,6527115,3.04681396484375,2018-07-31
"806",457085,6527115,3.01889634132385,2018-07-31
"807",457095,6527115,3.01889634132385,2018-07-31
"808",457105,6527115,3.09425806999207,2018-07-31
"809",457115,6527115,3.09425806999207,2018-07-31
"810",457125,6527115,3.23352265357971,2018-07-31
"811",457135,6527115,3.23352265357971,2018-07-31
"812",457145,6527115,3.69637560844421,2018-07-31
"813",457155,6527115,3.69637560844421,2018-07-31
"814",457165,6527115,4.15104103088379,2018-07-31
"923",456855,6527105,3.51635336875916,2018-07-31
"935",456975,6527105,3.39787793159485,2018-07-31
"936",456985,6527105,3.49290728569031,2018-07-31
"937",456995,6527105,3.49290728569031,2018-07-31
"938",457005,6527105,3.56000447273254,2018-07-31
"939",457015,6527105,3.56000447273254,2018-07-31
"940",457025,6527105,3.50459837913513,2018-07-31
"941",457035,6527105,3.50459837913513,2018-07-31
"942",457045,6527105,3.12654042243958,2018-07-31
"943",457055,6527105,3.12654042243958,2018-07-31
"944",457065,6527105,3.04681396484375,2018-07-31
"945",457075,6527105,3.04681396484375,2018-07-31
"946",457085,6527105,3.01889634132385,2018-07-31
"947",457095,6527105,3.01889634132385,2018-07-31
"948",457105,6527105,3.09425806999207,2018-07-31
"949",457115,6527105,3.09425806999207,2018-07-31
"950",457125,6527105,3.23352265357971,2018-07-31
"951",457135,6527105,3.23352265357971,2018-07-31
"952",457145,6527105,3.69637560844421,2018-07-31
"953",457155,6527105,3.69637560844421,2018-07-31
"954",457165,6527105,4.15104103088379,2018-07-31
"955",457175,6527105,4.15104103088379,2018-07-31
"1062",456845,6527095,3.16599035263062,2018-07-31
"1063",456855,6527095,3.16599035263062,2018-07-31
"1065",456875,6527095,3.07831430435181,2018-07-31
"1074",456965,6527095,2.9822952747345,2018-07-31
"1075",456975,6527095,2.9822952747345,2018-07-31
"1076",456985,6527095,3.30338215827942,2018-07-31
"1077",456995,6527095,3.30338215827942,2018-07-31
"1078",457005,6527095,3.42030167579651,2018-07-31
"1079",457015,6527095,3.42030167579651,2018-07-31
"1080",457025,6527095,3.26118063926697,2018-07-31
"1081",457035,6527095,3.26118063926697,2018-07-31
"1082",457045,6527095,2.89955568313599,2018-07-31
"1083",457055,6527095,2.89955568313599,2018-07-31
"1084",457065,6527095,2.7793025970459,2018-07-31
"1085",457075,6527095,2.7793025970459,2018-07-31
"1086",457085,6527095,2.80107998847961,2018-07-31
"1087",457095,6527095,2.80107998847961,2018-07-31
"1088",457105,6527095,2.80382084846497,2018-07-31
"1089",457115,6527095,2.80382084846497,2018-07-31
"1090",457125,6527095,2.83424758911133,2018-07-31
"1091",457135,6527095,2.83424758911133,2018-07-31
"1092",457145,6527095,3.27165007591248,2018-07-31
"1093",457155,6527095,3.27165007591248,2018-07-31
"1094",457165,6527095,3.47741651535034,2018-07-31
"1095",457175,6527095,3.47741651535034,2018-07-31
"1096",457185,6527095,3.53212571144104,2018-07-31
"1097",457195,6527095,3.53212571144104,2018-07-31
"1194",456765,6527085,3.27165007591248,2018-07-31
"1195",456775,6527085,3.27165007591248,2018-07-31
"1196",456785,6527085,3.30338215827942,2018-07-31
"1197",456795,6527085,3.30338215827942,2018-07-31
"1198",456805,6527085,3.2646644115448,2018-07-31
"1199",456815,6527085,3.2646644115448,2018-07-31
"1200",456825,6527085,3.20962762832642,2018-07-31
"1201",456835,6527085,3.20962762832642,2018-07-31
"1202",456845,6527085,3.16599035263062,2018-07-31
"1203",456855,6527085,3.16599035263062,2018-07-31
"1204",456865,6527085,3.07831430435181,2018-07-31
"1205",456875,6527085,3.07831430435181,2018-07-31
"1206",456885,6527085,3.2130241394043,2018-07-31
"1207",456895,6527085,3.2130241394043,2018-07-31
"1209",456915,6527085,3.04369187355042,2018-07-31
"1213",456955,6527085,2.9345691204071,2018-07-31
"1214",456965,6527085,2.9822952747345,2018-07-31
"1215",456975,6527085,2.9822952747345,2018-07-31
"1216",456985,6527085,3.30338215827942,2018-07-31
"1217",456995,6527085,3.30338215827942,2018-07-31
"1218",457005,6527085,3.42030167579651,2018-07-31
"1219",457015,6527085,3.42030167579651,2018-07-31
"1220",457025,6527085,3.26118063926697,2018-07-31
"1221",457035,6527085,3.26118063926697,2018-07-31
"1222",457045,6527085,2.89955568313599,2018-07-31
"1223",457055,6527085,2.89955568313599,2018-07-31
"1224",457065,6527085,2.7793025970459,2018-07-31
"1225",457075,6527085,2.7793025970459,2018-07-31
"1226",457085,6527085,2.80107998847961,2018-07-31
"1227",457095,6527085,2.80107998847961,2018-07-31
"1228",457105,6527085,2.80382084846497,2018-07-31
"1229",457115,6527085,2.80382084846497,2018-07-31
"1230",457125,6527085,2.83424758911133,2018-07-31
"1231",457135,6527085,2.83424758911133,2018-07-31
"1232",457145,6527085,3.27165007591248,2018-07-31
"1233",457155,6527085,3.27165007591248,2018-07-31
"1234",457165,6527085,3.47741651535034,2018-07-31
"1235",457175,6527085,3.47741651535034,2018-07-31
"1236",457185,6527085,3.53212571144104,2018-07-31
"1237",457195,6527085,3.53212571144104,2018-07-31
"1238",457205,6527085,3.95296096801758,2018-07-31
"1319",456615,6527075,2.9553005695343,2018-07-31
"1320",456625,6527075,2.74712562561035,2018-07-31
"1321",456635,6527075,2.74712562561035,2018-07-31
"1322",456645,6527075,2.60922050476074,2018-07-31
"1323",456655,6527075,2.60922050476074,2018-07-31
"1324",456665,6527075,2.57761144638062,2018-07-31
"1325",456675,6527075,2.57761144638062,2018-07-31
"1326",456685,6527075,2.66155385971069,2018-07-31
"1327",456695,6527075,2.66155385971069,2018-07-31
"1328",456705,6527075,2.63145327568054,2018-07-31
"1329",456715,6527075,2.63145327568054,2018-07-31
"1330",456725,6527075,2.61167645454407,2018-07-31
"1331",456735,6527075,2.61167645454407,2018-07-31
"1332",456745,6527075,2.62153649330139,2018-07-31
"1333",456755,6527075,2.62153649330139,2018-07-31
"1334",456765,6527075,2.80656576156616,2018-07-31
"1335",456775,6527075,2.80656576156616,2018-07-31
"1336",456785,6527075,2.87943267822266,2018-07-31
"1337",456795,6527075,2.87943267822266,2018-07-31
"1338",456805,6527075,2.7181351184845,2018-07-31
"1339",456815,6527075,2.7181351184845,2018-07-31
"1340",456825,6527075,2.76314163208008,2018-07-31
"1341",456835,6527075,2.76314163208008,2018-07-31
"1342",456845,6527075,2.87087488174438,2018-07-31
"1343",456855,6527075,2.87087488174438,2018-07-31
"1344",456865,6527075,2.81206846237183,2018-07-31
"1345",456875,6527075,2.81206846237183,2018-07-31
"1346",456885,6527075,2.90534591674805,2018-07-31
"1347",456895,6527075,2.90534591674805,2018-07-31
"1348",456905,6527075,2.83983516693115,2018-07-31
"1349",456915,6527075,2.83983516693115,2018-07-31
"1350",456925,6527075,2.7181351184845,2018-07-31
"1351",456935,6527075,2.7181351184845,2018-07-31
"1352",456945,6527075,2.5114893913269,2018-07-31
"1353",456955,6527075,2.5114893913269,2018-07-31
"1354",456965,6527075,2.53480386734009,2018-07-31
"1355",456975,6527075,2.53480386734009,2018-07-31
"1356",456985,6527075,2.76851201057434,2018-07-31
"1357",456995,6527075,2.76851201057434,2018-07-31
