"","x","y","STR","Date"
"234",456965,6527155,5.4410982131958,2018-05-20
"235",456975,6527155,5.4410982131958,2018-05-20
"236",456985,6527155,5.54881620407104,2018-05-20
"237",456995,6527155,5.54881620407104,2018-05-20
"238",457005,6527155,5.54040098190308,2018-05-20
"239",457015,6527155,5.54040098190308,2018-05-20
"240",457025,6527155,5.36066246032715,2018-05-20
"241",457035,6527155,5.36066246032715,2018-05-20
"242",457045,6527155,5.63420581817627,2018-05-20
"243",457055,6527155,5.63420581817627,2018-05-20
"244",457065,6527155,5.68653631210327,2018-05-20
"245",457075,6527155,5.68653631210327,2018-05-20
"371",456935,6527145,5.7218918800354,2018-05-20
"372",456945,6527145,5.47385692596436,2018-05-20
"373",456955,6527145,5.47385692596436,2018-05-20
"374",456965,6527145,5.4410982131958,2018-05-20
"375",456975,6527145,5.4410982131958,2018-05-20
"376",456985,6527145,5.54881620407104,2018-05-20
"377",456995,6527145,5.54881620407104,2018-05-20
"378",457005,6527145,5.54040098190308,2018-05-20
"379",457015,6527145,5.54040098190308,2018-05-20
"380",457025,6527145,5.36066246032715,2018-05-20
"381",457035,6527145,5.36066246032715,2018-05-20
"382",457045,6527145,5.63420581817627,2018-05-20
"383",457055,6527145,5.63420581817627,2018-05-20
"384",457065,6527145,5.68653631210327,2018-05-20
"385",457075,6527145,5.68653631210327,2018-05-20
"386",457085,6527145,5.3369288444519,2018-05-20
"387",457095,6527145,5.3369288444519,2018-05-20
"388",457105,6527145,5.3369288444519,2018-05-20
"508",456905,6527135,6.03850078582764,2018-05-20
"509",456915,6527135,6.03850078582764,2018-05-20
"510",456925,6527135,5.73079061508179,2018-05-20
"511",456935,6527135,5.73079061508179,2018-05-20
"512",456945,6527135,5.54881620407104,2018-05-20
"513",456955,6527135,5.54881620407104,2018-05-20
"514",456965,6527135,5.49036264419556,2018-05-20
"515",456975,6527135,5.49036264419556,2018-05-20
"516",456985,6527135,5.57419776916504,2018-05-20
"517",456995,6527135,5.57419776916504,2018-05-20
"518",457005,6527135,5.50695562362671,2018-05-20
"519",457015,6527135,5.50695562362671,2018-05-20
"520",457025,6527135,5.15336942672729,2018-05-20
"521",457035,6527135,5.15336942672729,2018-05-20
"522",457045,6527135,4.96637058258057,2018-05-20
"523",457055,6527135,4.96637058258057,2018-05-20
"524",457065,6527135,4.77754497528076,2018-05-20
"525",457075,6527135,4.77754497528076,2018-05-20
"526",457085,6527135,4.68132877349854,2018-05-20
"527",457095,6527135,4.68132877349854,2018-05-20
"528",457105,6527135,4.80376863479614,2018-05-20
"529",457115,6527135,4.80376863479614,2018-05-20
"530",457125,6527135,4.8435640335083,2018-05-20
"647",456895,6527125,5.78468799591064,2018-05-20
"648",456905,6527125,6.03850078582764,2018-05-20
"649",456915,6527125,6.03850078582764,2018-05-20
"650",456925,6527125,5.73079061508179,2018-05-20
"651",456935,6527125,5.73079061508179,2018-05-20
"652",456945,6527125,5.54881620407104,2018-05-20
"653",456955,6527125,5.54881620407104,2018-05-20
"654",456965,6527125,5.49036264419556,2018-05-20
"655",456975,6527125,5.49036264419556,2018-05-20
"656",456985,6527125,5.57419776916504,2018-05-20
"657",456995,6527125,5.57419776916504,2018-05-20
"658",457005,6527125,5.50695562362671,2018-05-20
"659",457015,6527125,5.50695562362671,2018-05-20
"660",457025,6527125,5.15336942672729,2018-05-20
"661",457035,6527125,5.15336942672729,2018-05-20
"662",457045,6527125,4.96637058258057,2018-05-20
"663",457055,6527125,4.96637058258057,2018-05-20
"664",457065,6527125,4.77754497528076,2018-05-20
"665",457075,6527125,4.77754497528076,2018-05-20
"666",457085,6527125,4.68132877349854,2018-05-20
"667",457095,6527125,4.68132877349854,2018-05-20
"668",457105,6527125,4.80376863479614,2018-05-20
"669",457115,6527125,4.80376863479614,2018-05-20
"670",457125,6527125,4.8435640335083,2018-05-20
"671",457135,6527125,4.8435640335083,2018-05-20
"672",457145,6527125,4.93173170089722,2018-05-20
"785",456875,6527115,5.70416641235352,2018-05-20
"786",456885,6527115,5.4410982131958,2018-05-20
"787",456895,6527115,5.4410982131958,2018-05-20
"788",456905,6527115,5.52363443374634,2018-05-20
"789",456915,6527115,5.52363443374634,2018-05-20
"790",456925,6527115,5.4492564201355,2018-05-20
"791",456935,6527115,5.4492564201355,2018-05-20
"792",456945,6527115,5.26679992675781,2018-05-20
"793",456955,6527115,5.26679992675781,2018-05-20
"794",456965,6527115,5.13856077194214,2018-05-20
"795",456975,6527115,5.13856077194214,2018-05-20
"796",456985,6527115,5.18320608139038,2018-05-20
"797",456995,6527115,5.18320608139038,2018-05-20
"798",457005,6527115,5.27451372146606,2018-05-20
"799",457015,6527115,5.27451372146606,2018-05-20
"800",457025,6527115,5.08004713058472,2018-05-20
"801",457035,6527115,5.08004713058472,2018-05-20
"802",457045,6527115,4.52805614471436,2018-05-20
"803",457055,6527115,4.52805614471436,2018-05-20
"804",457065,6527115,4.40001916885376,2018-05-20
"805",457075,6527115,4.40001916885376,2018-05-20
"806",457085,6527115,4.41711950302124,2018-05-20
"807",457095,6527115,4.41711950302124,2018-05-20
"808",457105,6527115,4.41711950302124,2018-05-20
