"","x","y","STR","Date"
"234",456965,6527155,5.73079061508179,2018-05-07
"235",456975,6527155,5.73079061508179,2018-05-07
"236",456985,6527155,5.86720085144043,2018-05-07
"237",456995,6527155,5.86720085144043,2018-05-07
"238",457005,6527155,5.970862865448,2018-05-07
"239",457015,6527155,5.970862865448,2018-05-07
"240",457025,6527155,5.9139289855957,2018-05-07
"241",457035,6527155,5.9139289855957,2018-05-07
"242",457045,6527155,5.9139289855957,2018-05-07
"243",457055,6527155,5.9139289855957,2018-05-07
"244",457065,6527155,5.53200674057007,2018-05-07
"245",457075,6527155,5.53200674057007,2018-05-07
"371",456935,6527145,6.19822406768799,2018-05-07
"372",456945,6527145,5.59977960586548,2018-05-07
"373",456955,6527145,5.59977960586548,2018-05-07
"374",456965,6527145,5.73079061508179,2018-05-07
"375",456975,6527145,5.73079061508179,2018-05-07
"376",456985,6527145,5.86720085144043,2018-05-07
"377",456995,6527145,5.86720085144043,2018-05-07
"378",457005,6527145,5.970862865448,2018-05-07
"379",457015,6527145,5.970862865448,2018-05-07
"380",457025,6527145,5.9139289855957,2018-05-07
"381",457035,6527145,5.9139289855957,2018-05-07
"382",457045,6527145,5.9139289855957,2018-05-07
"383",457055,6527145,5.9139289855957,2018-05-07
"384",457065,6527145,5.53200674057007,2018-05-07
"385",457075,6527145,5.53200674057007,2018-05-07
"386",457085,6527145,4.59443950653076,2018-05-07
"387",457095,6527145,4.59443950653076,2018-05-07
"388",457105,6527145,4.60055541992188,2018-05-07
"508",456905,6527135,6.27044010162354,2018-05-07
"509",456915,6527135,6.27044010162354,2018-05-07
"510",456925,6527135,6.04827260971069,2018-05-07
"511",456935,6527135,6.04827260971069,2018-05-07
"512",456945,6527135,5.60835218429565,2018-05-07
"513",456955,6527135,5.60835218429565,2018-05-07
"514",456965,6527135,5.70416641235352,2018-05-07
"515",456975,6527135,5.70416641235352,2018-05-07
"516",456985,6527135,5.87649536132812,2018-05-07
"517",456995,6527135,5.87649536132812,2018-05-07
"518",457005,6527135,5.85793256759644,2018-05-07
"519",457015,6527135,5.85793256759644,2018-05-07
"520",457025,6527135,5.63420581817627,2018-05-07
"521",457035,6527135,5.63420581817627,2018-05-07
"522",457045,6527135,5.04405069351196,2018-05-07
"523",457055,6527135,5.04405069351196,2018-05-07
"524",457065,6527135,4.60055541992188,2018-05-07
"525",457075,6527135,4.60055541992188,2018-05-07
"526",457085,6527135,4.42858123779297,2018-05-07
"527",457095,6527135,4.42858123779297,2018-05-07
"528",457105,6527135,4.93173170089722,2018-05-07
"529",457115,6527135,4.93173170089722,2018-05-07
"530",457125,6527135,5.3290581703186,2018-05-07
"647",456895,6527125,6.16771745681763,2018-05-07
"648",456905,6527125,6.27044010162354,2018-05-07
"649",456915,6527125,6.27044010162354,2018-05-07
"650",456925,6527125,6.04827260971069,2018-05-07
"651",456935,6527125,6.04827260971069,2018-05-07
"652",456945,6527125,5.60835218429565,2018-05-07
"653",456955,6527125,5.60835218429565,2018-05-07
"654",456965,6527125,5.70416641235352,2018-05-07
"655",456975,6527125,5.70416641235352,2018-05-07
"656",456985,6527125,5.87649536132812,2018-05-07
"657",456995,6527125,5.87649536132812,2018-05-07
"658",457005,6527125,5.85793256759644,2018-05-07
"659",457015,6527125,5.85793256759644,2018-05-07
"660",457025,6527125,5.63420581817627,2018-05-07
"661",457035,6527125,5.63420581817627,2018-05-07
"662",457045,6527125,5.04405069351196,2018-05-07
"663",457055,6527125,5.04405069351196,2018-05-07
"664",457065,6527125,4.60055541992188,2018-05-07
"665",457075,6527125,4.60055541992188,2018-05-07
"666",457085,6527125,4.42858123779297,2018-05-07
"667",457095,6527125,4.42858123779297,2018-05-07
"668",457105,6527125,4.93173170089722,2018-05-07
"669",457115,6527125,4.93173170089722,2018-05-07
"670",457125,6527125,5.3290581703186,2018-05-07
"671",457135,6527125,5.3290581703186,2018-05-07
"672",457145,6527125,5.36861371994019,2018-05-07
"785",456875,6527115,5.94227695465088,2018-05-07
"786",456885,6527115,5.69533967971802,2018-05-07
"787",456895,6527115,5.69533967971802,2018-05-07
"788",456905,6527115,5.76662540435791,2018-05-07
"789",456915,6527115,5.76662540435791,2018-05-07
"790",456925,6527115,5.57419776916504,2018-05-07
"791",456935,6527115,5.57419776916504,2018-05-07
"792",456945,6527115,5.62556505203247,2018-05-07
"793",456955,6527115,5.62556505203247,2018-05-07
"794",456965,6527115,5.4492564201355,2018-05-07
"795",456975,6527115,5.4492564201355,2018-05-07
"796",456985,6527115,5.49864864349365,2018-05-07
"797",456995,6527115,5.49864864349365,2018-05-07
"798",457005,6527115,5.64286994934082,2018-05-07
"799",457015,6527115,5.64286994934082,2018-05-07
"800",457025,6527115,5.16080141067505,2018-05-07
"801",457035,6527115,5.16080141067505,2018-05-07
"802",457045,6527115,4.71303415298462,2018-05-07
"803",457055,6527115,4.71303415298462,2018-05-07
"804",457065,6527115,4.68764066696167,2018-05-07
"805",457075,6527115,4.68764066696167,2018-05-07
"806",457085,6527115,4.83023691177368,2018-05-07
"807",457095,6527115,4.83023691177368,2018-05-07
"808",457105,6527115,4.86367177963257,2018-05-07
"809",457115,6527115,4.86367177963257,2018-05-07
"810",457125,6527115,4.88392114639282,2018-05-07
"811",457135,6527115,4.88392114639282,2018-05-07
"812",457145,6527115,5.04405069351196,2018-05-07
"813",457155,6527115,5.04405069351196,2018-05-07
"814",457165,6527115,5.34482002258301,2018-05-07
"923",456855,6527105,6.24965667724609,2018-05-07
"924",456865,6527105,5.94227695465088,2018-05-07
"925",456875,6527105,5.94227695465088,2018-05-07
"926",456885,6527105,5.69533967971802,2018-05-07
"927",456895,6527105,5.69533967971802,2018-05-07
"928",456905,6527105,5.76662540435791,2018-05-07
"929",456915,6527105,5.76662540435791,2018-05-07
"930",456925,6527105,5.57419776916504,2018-05-07
"931",456935,6527105,5.57419776916504,2018-05-07
"932",456945,6527105,5.62556505203247,2018-05-07
"933",456955,6527105,5.62556505203247,2018-05-07
"934",456965,6527105,5.4492564201355,2018-05-07
"935",456975,6527105,5.4492564201355,2018-05-07
"936",456985,6527105,5.49864864349365,2018-05-07
"937",456995,6527105,5.49864864349365,2018-05-07
"938",457005,6527105,5.64286994934082,2018-05-07
"939",457015,6527105,5.64286994934082,2018-05-07
"940",457025,6527105,5.16080141067505,2018-05-07
"941",457035,6527105,5.16080141067505,2018-05-07
"942",457045,6527105,4.71303415298462,2018-05-07
"943",457055,6527105,4.71303415298462,2018-05-07
"944",457065,6527105,4.68764066696167,2018-05-07
"945",457075,6527105,4.68764066696167,2018-05-07
"946",457085,6527105,4.83023691177368,2018-05-07
"947",457095,6527105,4.83023691177368,2018-05-07
"948",457105,6527105,4.86367177963257,2018-05-07
"949",457115,6527105,4.86367177963257,2018-05-07
"950",457125,6527105,4.88392114639282,2018-05-07
"951",457135,6527105,4.88392114639282,2018-05-07
"952",457145,6527105,5.04405069351196,2018-05-07
"953",457155,6527105,5.04405069351196,2018-05-07
"954",457165,6527105,5.34482002258301,2018-05-07
"955",457175,6527105,5.34482002258301,2018-05-07
"1062",456845,6527095,5.51528358459473,2018-05-07
"1063",456855,6527095,5.51528358459473,2018-05-07
"1064",456865,6527095,5.25143003463745,2018-05-07
"1065",456875,6527095,5.25143003463745,2018-05-07
"1066",456885,6527095,5.03690338134766,2018-05-07
"1067",456895,6527095,5.03690338134766,2018-05-07
"1068",456905,6527095,5.22851896286011,2018-05-07
"1069",456915,6527095,5.22851896286011,2018-05-07
"1070",456925,6527095,5.32120704650879,2018-05-07
"1071",456935,6527095,5.32120704650879,2018-05-07
"1072",456945,6527095,5.31337547302246,2018-05-07
"1073",456955,6527095,5.31337547302246,2018-05-07
"1074",456965,6527095,5.06559658050537,2018-05-07
"1075",456975,6527095,5.06559658050537,2018-05-07
"1076",456985,6527095,5.24377393722534,2018-05-07
"1077",456995,6527095,5.24377393722534,2018-05-07
"1078",457005,6527095,5.36066246032715,2018-05-07
"1079",457015,6527095,5.36066246032715,2018-05-07
"1080",457025,6527095,5.07281303405762,2018-05-07
"1081",457035,6527095,5.07281303405762,2018-05-07
"1082",457045,6527095,4.69396734237671,2018-05-07
"1083",457055,6527095,4.69396734237671,2018-05-07
"1084",457065,6527095,4.51023101806641,2018-05-07
"1085",457075,6527095,4.51023101806641,2018-05-07
"1086",457085,6527095,4.61898612976074,2018-05-07
"1087",457095,6527095,4.61898612976074,2018-05-07
"1088",457105,6527095,4.77754497528076,2018-05-07
"1089",457115,6527095,4.77754497528076,2018-05-07
"1090",457125,6527095,4.89750099182129,2018-05-07
"1091",457135,6527095,4.89750099182129,2018-05-07
"1092",457145,6527095,4.99438095092773,2018-05-07
"1093",457155,6527095,4.99438095092773,2018-05-07
"1094",457165,6527095,5.10185575485229,2018-05-07
"1095",457175,6527095,5.10185575485229,2018-05-07
"1096",457185,6527095,4.91799068450928,2018-05-07
"1097",457195,6527095,4.91799068450928,2018-05-07
"1194",456765,6527085,5.90453147888184,2018-05-07
"1195",456775,6527085,5.90453147888184,2018-05-07
"1196",456785,6527085,5.76662540435791,2018-05-07
"1197",456795,6527085,5.76662540435791,2018-05-07
"1198",456805,6527085,6.19822406768799,2018-05-07
"1199",456815,6527085,6.19822406768799,2018-05-07
"1200",456825,6527085,5.69533967971802,2018-05-07
"1201",456835,6527085,5.69533967971802,2018-05-07
"1202",456845,6527085,5.51528358459473,2018-05-07
"1203",456855,6527085,5.51528358459473,2018-05-07
"1204",456865,6527085,5.25143003463745,2018-05-07
"1205",456875,6527085,5.25143003463745,2018-05-07
"1206",456885,6527085,5.03690338134766,2018-05-07
"1207",456895,6527085,5.03690338134766,2018-05-07
"1208",456905,6527085,5.22851896286011,2018-05-07
"1209",456915,6527085,5.22851896286011,2018-05-07
"1210",456925,6527085,5.32120704650879,2018-05-07
"1211",456935,6527085,5.32120704650879,2018-05-07
"1212",456945,6527085,5.31337547302246,2018-05-07
"1213",456955,6527085,5.31337547302246,2018-05-07
"1214",456965,6527085,5.06559658050537,2018-05-07
"1215",456975,6527085,5.06559658050537,2018-05-07
"1216",456985,6527085,5.24377393722534,2018-05-07
"1217",456995,6527085,5.24377393722534,2018-05-07
"1218",457005,6527085,5.36066246032715,2018-05-07
"1219",457015,6527085,5.36066246032715,2018-05-07
"1220",457025,6527085,5.07281303405762,2018-05-07
"1221",457035,6527085,5.07281303405762,2018-05-07
"1222",457045,6527085,4.69396734237671,2018-05-07
"1223",457055,6527085,4.69396734237671,2018-05-07
"1224",457065,6527085,4.51023101806641,2018-05-07
"1225",457075,6527085,4.51023101806641,2018-05-07
"1226",457085,6527085,4.61898612976074,2018-05-07
"1227",457095,6527085,4.61898612976074,2018-05-07
"1228",457105,6527085,4.77754497528076,2018-05-07
"1229",457115,6527085,4.77754497528076,2018-05-07
"1230",457125,6527085,4.89750099182129,2018-05-07
"1231",457135,6527085,4.89750099182129,2018-05-07
"1232",457145,6527085,4.99438095092773,2018-05-07
"1233",457155,6527085,4.99438095092773,2018-05-07
"1234",457165,6527085,5.10185575485229,2018-05-07
"1235",457175,6527085,5.10185575485229,2018-05-07
"1236",457185,6527085,4.91799068450928,2018-05-07
"1237",457195,6527085,4.91799068450928,2018-05-07
"1238",457205,6527085,5.05121517181396,2018-05-07
"1319",456615,6527075,5.86720085144043,2018-05-07
"1320",456625,6527075,5.59977960586548,2018-05-07
"1321",456635,6527075,5.59977960586548,2018-05-07
"1322",456645,6527075,5.65155696868896,2018-05-07
"1323",456655,6527075,5.65155696868896,2018-05-07
"1324",456665,6527075,5.61694765090942,2018-05-07
"1325",456675,6527075,5.61694765090942,2018-05-07
"1326",456685,6527075,5.32120704650879,2018-05-07
"1327",456695,6527075,5.32120704650879,2018-05-07
"1328",456705,6527075,5.4006233215332,2018-05-07
"1329",456715,6527075,5.4006233215332,2018-05-07
"1330",456725,6527075,5.86720085144043,2018-05-07
"1331",456735,6527075,5.86720085144043,2018-05-07
"1332",456745,6527075,5.89516067504883,2018-05-07
"1333",456755,6527075,5.89516067504883,2018-05-07
"1334",456765,6527075,5.67775630950928,2018-05-07
"1335",456775,6527075,5.67775630950928,2018-05-07
"1336",456785,6527075,5.87649536132812,2018-05-07
"1337",456795,6527075,5.87649536132812,2018-05-07
"1338",456805,6527075,6.02875661849976,2018-05-07
"1339",456815,6527075,6.02875661849976,2018-05-07
"1340",456825,6527075,5.59977960586548,2018-05-07
"1341",456835,6527075,5.59977960586548,2018-05-07
"1342",456845,6527075,5.4410982131958,2018-05-07
"1343",456855,6527075,5.4410982131958,2018-05-07
"1344",456865,6527075,5.29777240753174,2018-05-07
"1345",456875,6527075,5.29777240753174,2018-05-07
"1346",456885,6527075,5.18320608139038,2018-05-07
"1347",456895,6527075,5.18320608139038,2018-05-07
"1348",456905,6527075,5.09456872940063,2018-05-07
