"","x","y","NDVI","Date"
"649",456915,6527125,0.642553210258484,2018-05-25
"650",456925,6527125,0.644999980926514,2018-05-25
"651",456935,6527125,0.644268751144409,2018-05-25
"652",456945,6527125,0.646093726158142,2018-05-25
"653",456955,6527125,0.662544846534729,2018-05-25
"654",456965,6527125,0.651896178722382,2018-05-25
"655",456975,6527125,0.649386644363403,2018-05-25
"656",456985,6527125,0.638822615146637,2018-05-25
"657",456995,6527125,0.626689195632935,2018-05-25
"658",457005,6527125,0.632222712039948,2018-05-25
"659",457015,6527125,0.633655369281769,2018-05-25
"660",457025,6527125,0.642198145389557,2018-05-25
"661",457035,6527125,0.651037693023682,2018-05-25
"662",457045,6527125,0.650397300720215,2018-05-25
"663",457055,6527125,0.672394871711731,2018-05-25
"664",457065,6527125,0.651045441627502,2018-05-25
"665",457075,6527125,0.644670069217682,2018-05-25
"666",457085,6527125,0.623287677764893,2018-05-25
"667",457095,6527125,0.628450095653534,2018-05-25
"668",457105,6527125,0.635639250278473,2018-05-25
"669",457115,6527125,0.63578724861145,2018-05-25
"670",457125,6527125,0.620924413204193,2018-05-25
"671",457135,6527125,0.620334148406982,2018-05-25
"672",457145,6527125,0.650458097457886,2018-05-25
"785",456875,6527115,0.619724214076996,2018-05-25
"786",456885,6527115,0.626890778541565,2018-05-25
"787",456895,6527115,0.633965373039246,2018-05-25
"788",456905,6527115,0.638157904148102,2018-05-25
"789",456915,6527115,0.631211876869202,2018-05-25
"790",456925,6527115,0.634241223335266,2018-05-25
"791",456935,6527115,0.645506978034973,2018-05-25
"792",456945,6527115,0.649856507778168,2018-05-25
"793",456955,6527115,0.653290510177612,2018-05-25
"794",456965,6527115,0.642270088195801,2018-05-25
"795",456975,6527115,0.660582542419434,2018-05-25
"796",456985,6527115,0.64801299571991,2018-05-25
"797",456995,6527115,0.655060708522797,2018-05-25
"798",457005,6527115,0.635129749774933,2018-05-25
"799",457015,6527115,0.662398159503937,2018-05-25
"800",457025,6527115,0.639190137386322,2018-05-25
"801",457035,6527115,0.619742810726166,2018-05-25
"802",457045,6527115,0.620140671730042,2018-05-25
"803",457055,6527115,0.632953286170959,2018-05-25
"804",457065,6527115,0.621545016765594,2018-05-25
"805",457075,6527115,0.605947971343994,2018-05-25
"806",457085,6527115,0.605662286281586,2018-05-25
"807",457095,6527115,0.614417970180511,2018-05-25
"808",457105,6527115,0.617152631282806,2018-05-25
"809",457115,6527115,0.615966975688934,2018-05-25
"810",457125,6527115,0.598317563533783,2018-05-25
"811",457135,6527115,0.624619543552399,2018-05-25
"812",457145,6527115,0.634349048137665,2018-05-25
"813",457155,6527115,0.642374157905579,2018-05-25
"814",457165,6527115,0.644974946975708,2018-05-25
"923",456855,6527105,0.627811849117279,2018-05-25
"924",456865,6527105,0.634725630283356,2018-05-25
"925",456875,6527105,0.6396324634552,2018-05-25
"926",456885,6527105,0.633093535900116,2018-05-25
"927",456895,6527105,0.631515145301819,2018-05-25
"928",456905,6527105,0.64190012216568,2018-05-25
"929",456915,6527105,0.616416096687317,2018-05-25
"930",456925,6527105,0.633399605751038,2018-05-25
"931",456935,6527105,0.641627550125122,2018-05-25
"932",456945,6527105,0.630470037460327,2018-05-25
"933",456955,6527105,0.633242309093475,2018-05-25
"934",456965,6527105,0.632532358169556,2018-05-25
"935",456975,6527105,0.63703978061676,2018-05-25
"936",456985,6527105,0.649274230003357,2018-05-25
"937",456995,6527105,0.649325609207153,2018-05-25
"938",457005,6527105,0.625607788562775,2018-05-25
"939",457015,6527105,0.656541109085083,2018-05-25
"940",457025,6527105,0.626695990562439,2018-05-25
"941",457035,6527105,0.601686000823975,2018-05-25
"942",457045,6527105,0.595612406730652,2018-05-25
"943",457055,6527105,0.604965329170227,2018-05-25
"944",457065,6527105,0.598611116409302,2018-05-25
"945",457075,6527105,0.578309178352356,2018-05-25
"946",457085,6527105,0.608121812343597,2018-05-25
"947",457095,6527105,0.605210423469543,2018-05-25
"948",457105,6527105,0.608071148395538,2018-05-25
"949",457115,6527105,0.613236844539642,2018-05-25
"950",457125,6527105,0.605720102787018,2018-05-25
"951",457135,6527105,0.618655681610107,2018-05-25
"952",457145,6527105,0.614579558372498,2018-05-25
"953",457155,6527105,0.624529719352722,2018-05-25
"954",457165,6527105,0.626189589500427,2018-05-25
"955",457175,6527105,0.638970613479614,2018-05-25
"1062",456845,6527095,0.660582542419434,2018-05-25
"1063",456855,6527095,0.667166411876678,2018-05-25
"1064",456865,6527095,0.656699895858765,2018-05-25
"1065",456875,6527095,0.636033415794373,2018-05-25
"1066",456885,6527095,0.642388939857483,2018-05-25
"1067",456895,6527095,0.640449464321136,2018-05-25
"1068",456905,6527095,0.64241486787796,2018-05-25
"1069",456915,6527095,0.635968089103699,2018-05-25
"1070",456925,6527095,0.625718414783478,2018-05-25
"1071",456935,6527095,0.620564818382263,2018-05-25
"1072",456945,6527095,0.631694793701172,2018-05-25
"1073",456955,6527095,0.613554418087006,2018-05-25
"1074",456965,6527095,0.598601400852203,2018-05-25
"1075",456975,6527095,0.615908265113831,2018-05-25
"1076",456985,6527095,0.648048937320709,2018-05-25
"1077",456995,6527095,0.641670048236847,2018-05-25
"1078",457005,6527095,0.633102297782898,2018-05-25
"1079",457015,6527095,0.62851482629776,2018-05-25
"1080",457025,6527095,0.618366599082947,2018-05-25
"1081",457035,6527095,0.598269045352936,2018-05-25
"1082",457045,6527095,0.585239827632904,2018-05-25
"1083",457055,6527095,0.597602069377899,2018-05-25
"1084",457065,6527095,0.584452271461487,2018-05-25
"1085",457075,6527095,0.579501569271088,2018-05-25
"1086",457085,6527095,0.596982777118683,2018-05-25
"1087",457095,6527095,0.590763747692108,2018-05-25
"1088",457105,6527095,0.600138127803802,2018-05-25
"1089",457115,6527095,0.600269198417664,2018-05-25
"1090",457125,6527095,0.587959885597229,2018-05-25
"1091",457135,6527095,0.602725744247437,2018-05-25
"1092",457145,6527095,0.614311277866364,2018-05-25
"1093",457155,6527095,0.611643314361572,2018-05-25
"1094",457165,6527095,0.616990089416504,2018-05-25
"1095",457175,6527095,0.628917396068573,2018-05-25
"1096",457185,6527095,0.622865080833435,2018-05-25
"1097",457195,6527095,0.594415843486786,2018-05-25
"1194",456765,6527085,0.641835987567902,2018-05-25
"1195",456775,6527085,0.6692795753479,2018-05-25
"1196",456785,6527085,0.670378625392914,2018-05-25
"1197",456795,6527085,0.665043115615845,2018-05-25
"1198",456805,6527085,0.648030042648315,2018-05-25
"1199",456815,6527085,0.656655550003052,2018-05-25
"1200",456825,6527085,0.636496365070343,2018-05-25
"1201",456835,6527085,0.654970765113831,2018-05-25
"1202",456845,6527085,0.649657249450684,2018-05-25
"1203",456855,6527085,0.643802642822266,2018-05-25
"1204",456865,6527085,0.637874960899353,2018-05-25
"1205",456875,6527085,0.625089108943939,2018-05-25
"1206",456885,6527085,0.637995541095734,2018-05-25
"1207",456895,6527085,0.641980171203613,2018-05-25
"1208",456905,6527085,0.63929146528244,2018-05-25
"1209",456915,6527085,0.64108270406723,2018-05-25
"1210",456925,6527085,0.620437979698181,2018-05-25
"1211",456935,6527085,0.611457943916321,2018-05-25
"1212",456945,6527085,0.617985904216766,2018-05-25
"1213",456955,6527085,0.609616100788116,2018-05-25
"1214",456965,6527085,0.597276985645294,2018-05-25
"1215",456975,6527085,0.606875956058502,2018-05-25
"1216",456985,6527085,0.625676691532135,2018-05-25
"1217",456995,6527085,0.631980717182159,2018-05-25
"1218",457005,6527085,0.624124526977539,2018-05-25
"1219",457015,6527085,0.606249988079071,2018-05-25
"1220",457025,6527085,0.609177827835083,2018-05-25
"1221",457035,6527085,0.580102443695068,2018-05-25
"1222",457045,6527085,0.578595340251923,2018-05-25
"1223",457055,6527085,0.570831775665283,2018-05-25
"1224",457065,6527085,0.572153747081757,2018-05-25
"1225",457075,6527085,0.590957999229431,2018-05-25
"1226",457085,6527085,0.587242007255554,2018-05-25
"1227",457095,6527085,0.598540127277374,2018-05-25
"1228",457105,6527085,0.595061719417572,2018-05-25
"1229",457115,6527085,0.593079566955566,2018-05-25
"1230",457125,6527085,0.588433086872101,2018-05-25
"1231",457135,6527085,0.591511964797974,2018-05-25
"1232",457145,6527085,0.60055285692215,2018-05-25
"1233",457155,6527085,0.607117414474487,2018-05-25
"1234",457165,6527085,0.621621608734131,2018-05-25
"1235",457175,6527085,0.630758345127106,2018-05-25
"1236",457185,6527085,0.604756891727448,2018-05-25
"1237",457195,6527085,0.598872065544128,2018-05-25
"1238",457205,6527085,0.608634114265442,2018-05-25
"1319",456615,6527075,0.67314887046814,2018-05-25
"1320",456625,6527075,0.662026286125183,2018-05-25
"1321",456635,6527075,0.666793763637543,2018-05-25
"1322",456645,6527075,0.659064531326294,2018-05-25
"1323",456655,6527075,0.649515271186829,2018-05-25
"1324",456665,6527075,0.642909646034241,2018-05-25
"1325",456675,6527075,0.645087599754333,2018-05-25
"1326",456685,6527075,0.651001513004303,2018-05-25
"1327",456695,6527075,0.625047743320465,2018-05-25
"1328",456705,6527075,0.634607970714569,2018-05-25
"1329",456715,6527075,0.65754497051239,2018-05-25
"1330",456725,6527075,0.641680419445038,2018-05-25
"1331",456735,6527075,0.64661967754364,2018-05-25
"1332",456745,6527075,0.647153794765472,2018-05-25
"1333",456755,6527075,0.638495743274689,2018-05-25
"1334",456765,6527075,0.6396324634552,2018-05-25
"1335",456775,6527075,0.646734833717346,2018-05-25
"1336",456785,6527075,0.637380182743073,2018-05-25
"1337",456795,6527075,0.639711797237396,2018-05-25
"1338",456805,6527075,0.629445850849152,2018-05-25
"1339",456815,6527075,0.632265746593475,2018-05-25
"1340",456825,6527075,0.627748310565948,2018-05-25
"1341",456835,6527075,0.63382351398468,2018-05-25
"1342",456845,6527075,0.626537442207336,2018-05-25
"1343",456855,6527075,0.627184450626373,2018-05-25
"1344",456865,6527075,0.607927918434143,2018-05-25
"1345",456875,6527075,0.612267255783081,2018-05-25
"1346",456885,6527075,0.624155759811401,2018-05-25
"1347",456895,6527075,0.623491525650024,2018-05-25
"1348",456905,6527075,0.621320605278015,2018-05-25
"1349",456915,6527075,0.617877066135406,2018-05-25
"1350",456925,6527075,0.609502613544464,2018-05-25
"1351",456935,6527075,0.601783037185669,2018-05-25
"1352",456945,6527075,0.584366798400879,2018-05-25
"1353",456955,6527075,0.572685658931732,2018-05-25
"1354",456965,6527075,0.57066947221756,2018-05-25
"1355",456975,6527075,0.585544049739838,2018-05-25
"1356",456985,6527075,0.607505857944489,2018-05-25
"1357",456995,6527075,0.607625126838684,2018-05-25
"1358",457005,6527075,0.610591888427734,2018-05-25
"1359",457015,6527075,0.598089933395386,2018-05-25
"1360",457025,6527075,0.585449039936066,2018-05-25
"1361",457035,6527075,0.552457809448242,2018-05-25
"1362",457045,6527075,0.561197400093079,2018-05-25
"1363",457055,6527075,0.548725664615631,2018-05-25
"1364",457065,6527075,0.543103456497192,2018-05-25
"1365",457075,6527075,0.558079898357391,2018-05-25
"1366",457085,6527075,0.560864627361298,2018-05-25
"1367",457095,6527075,0.579297602176666,2018-05-25
"1368",457105,6527075,0.578796565532684,2018-05-25
"1369",457115,6527075,0.585253477096558,2018-05-25
"1370",457125,6527075,0.596093475818634,2018-05-25
"1371",457135,6527075,0.594395816326141,2018-05-25
"1372",457145,6527075,0.603351950645447,2018-05-25
"1373",457155,6527075,0.6044802069664,2018-05-25
"1374",457165,6527075,0.623811185359955,2018-05-25
"1375",457175,6527075,0.634181797504425,2018-05-25
"1376",457185,6527075,0.607218682765961,2018-05-25
"1377",457195,6527075,0.61911404132843,2018-05-25
"1378",457205,6527075,0.602248787879944,2018-05-25
"1379",457215,6527075,0.626300156116486,2018-05-25
"1380",457225,6527075,0.61075347661972,2018-05-25
"1449",456515,6527065,0.645202577114105,2018-05-25
"1450",456525,6527065,0.647350966930389,2018-05-25
"1451",456535,6527065,0.62687748670578,2018-05-25
"1452",456545,6527065,0.659135937690735,2018-05-25
"1453",456555,6527065,0.695550322532654,2018-05-25
"1454",456565,6527065,0.668653130531311,2018-05-25
"1455",456575,6527065,0.66234815120697,2018-05-25
"1456",456585,6527065,0.658263325691223,2018-05-25
"1457",456595,6527065,0.661375641822815,2018-05-25
"1458",456605,6527065,0.657097280025482,2018-05-25
"1459",456615,6527065,0.667306959629059,2018-05-25
"1460",456625,6527065,0.655750811100006,2018-05-25
"1461",456635,6527065,0.66785854101181,2018-05-25
"1462",456645,6527065,0.646677494049072,2018-05-25
"1463",456655,6527065,0.624000012874603,2018-05-25
"1464",456665,6527065,0.634992480278015,2018-05-25
"1465",456675,6527065,0.624009072780609,2018-05-25
"1466",456685,6527065,0.614467084407806,2018-05-25
"1467",456695,6527065,0.617969036102295,2018-05-25
"1468",456705,6527065,0.612236797809601,2018-05-25
"1469",456715,6527065,0.618857383728027,2018-05-25
"1470",456725,6527065,0.627443492412567,2018-05-25
"1471",456735,6527065,0.625394344329834,2018-05-25
"1472",456745,6527065,0.627998411655426,2018-05-25
"1473",456755,6527065,0.628264188766479,2018-05-25
"1474",456765,6527065,0.621159076690674,2018-05-25
"1475",456775,6527065,0.609961688518524,2018-05-25
"1476",456785,6527065,0.605765461921692,2018-05-25
"1477",456795,6527065,0.618447005748749,2018-05-25
"1478",456805,6527065,0.616201341152191,2018-05-25
"1479",456815,6527065,0.615647554397583,2018-05-25
"1480",456825,6527065,0.608469545841217,2018-05-25
"1481",456835,6527065,0.612116754055023,2018-05-25
"1482",456845,6527065,0.609939754009247,2018-05-25
"1483",456855,6527065,0.609386801719666,2018-05-25
"1484",456865,6527065,0.59657609462738,2018-05-25
"1485",456875,6527065,0.606906712055206,2018-05-25
"1486",456885,6527065,0.606456577777863,2018-05-25
"1487",456895,6527065,0.604785799980164,2018-05-25
"1488",456905,6527065,0.596632242202759,2018-05-25
"1489",456915,6527065,0.592021048069,2018-05-25
"1490",456925,6527065,0.580106317996979,2018-05-25
"1491",456935,6527065,0.569965898990631,2018-05-25
"1492",456945,6527065,0.55932205915451,2018-05-25
"1493",456955,6527065,0.537160992622375,2018-05-25
"1494",456965,6527065,0.544257521629333,2018-05-25
"1495",456975,6527065,0.565718650817871,2018-05-25
"1496",456985,6527065,0.575097262859344,2018-05-25
"1497",456995,6527065,0.569523811340332,2018-05-25
"1498",457005,6527065,0.58761328458786,2018-05-25
"1499",457015,6527065,0.569219172000885,2018-05-25
"1500",457025,6527065,0.557933568954468,2018-05-25
"1501",457035,6527065,0.543543517589569,2018-05-25
"1502",457045,6527065,0.537669956684113,2018-05-25
"1503",457055,6527065,0.516793072223663,2018-05-25
"1504",457065,6527065,0.528156042098999,2018-05-25
"1505",457075,6527065,0.547742426395416,2018-05-25
"1506",457085,6527065,0.544787049293518,2018-05-25
"1507",457095,6527065,0.547753870487213,2018-05-25
"1508",457105,6527065,0.553456723690033,2018-05-25
"1509",457115,6527065,0.583823502063751,2018-05-25
"1510",457125,6527065,0.581632673740387,2018-05-25
"1511",457135,6527065,0.589970529079437,2018-05-25
"1512",457145,6527065,0.616527736186981,2018-05-25
"1513",457155,6527065,0.600000023841858,2018-05-25
"1514",457165,6527065,0.605672776699066,2018-05-25
"1515",457175,6527065,0.610495209693909,2018-05-25
"1516",457185,6527065,0.612369656562805,2018-05-25
"1517",457195,6527065,0.618346154689789,2018-05-25
"1518",457205,6527065,0.607594907283783,2018-05-25
"1519",457215,6527065,0.612810373306274,2018-05-25
"1520",457225,6527065,0.598110437393188,2018-05-25
"1521",457235,6527065,0.616017162799835,2018-05-25
"1587",456495,6527055,0.636211216449738,2018-05-25
"1588",456505,6527055,0.640081822872162,2018-05-25
"1589",456515,6527055,0.655032455921173,2018-05-25
"1590",456525,6527055,0.64528900384903,2018-05-25
"1591",456535,6527055,0.631007730960846,2018-05-25
"1592",456545,6527055,0.644930243492126,2018-05-25
"1593",456555,6527055,0.638554215431213,2018-05-25
"1594",456565,6527055,0.647840559482574,2018-05-25
"1595",456575,6527055,0.647350966930389,2018-05-25
"1596",456585,6527055,0.655200660228729,2018-05-25
"1597",456595,6527055,0.652243614196777,2018-05-25
"1598",456605,6527055,0.642270088195801,2018-05-25
"1599",456615,6527055,0.632668435573578,2018-05-25
"1600",456625,6527055,0.627155959606171,2018-05-25
"1601",456635,6527055,0.630780875682831,2018-05-25
"1602",456645,6527055,0.617623925209045,2018-05-25
"1603",456655,6527055,0.637345671653748,2018-05-25
"1604",456665,6527055,0.61189591884613,2018-05-25
"1605",456675,6527055,0.597615480422974,2018-05-25
"1606",456685,6527055,0.590926289558411,2018-05-25
"1607",456695,6527055,0.606944978237152,2018-05-25
"1608",456705,6527055,0.598016798496246,2018-05-25
"1609",456715,6527055,0.613293051719666,2018-05-25
"1610",456725,6527055,0.598068356513977,2018-05-25
"1611",456735,6527055,0.599853694438934,2018-05-25
"1612",456745,6527055,0.602935791015625,2018-05-25
"1613",456755,6527055,0.598455607891083,2018-05-25
"1614",456765,6527055,0.621159076690674,2018-05-25
"1615",456775,6527055,0.598366737365723,2018-05-25
"1616",456785,6527055,0.611024856567383,2018-05-25
"1617",456795,6527055,0.620995759963989,2018-05-25
"1618",456805,6527055,0.585034012794495,2018-05-25
"1619",456815,6527055,0.587420463562012,2018-05-25
"1620",456825,6527055,0.597479641437531,2018-05-25
"1621",456835,6527055,0.58956915140152,2018-05-25
"1622",456845,6527055,0.595063626766205,2018-05-25
"1623",456855,6527055,0.590095221996307,2018-05-25
"1624",456865,6527055,0.591960549354553,2018-05-25
"1625",456875,6527055,0.591914594173431,2018-05-25
"1626",456885,6527055,0.584455549716949,2018-05-25
"1627",456895,6527055,0.583586633205414,2018-05-25
"1628",456905,6527055,0.567164182662964,2018-05-25
"1629",456915,6527055,0.564625859260559,2018-05-25
"1630",456925,6527055,0.557663142681122,2018-05-25
"1631",456935,6527055,0.559026539325714,2018-05-25
"1632",456945,6527055,0.532458305358887,2018-05-25
"1633",456955,6527055,0.534635901451111,2018-05-25
"1634",456965,6527055,0.545798659324646,2018-05-25
"1635",456975,6527055,0.561948597431183,2018-05-25
"1636",456985,6527055,0.555389225482941,2018-05-25
"1637",456995,6527055,0.548703551292419,2018-05-25
"1638",457005,6527055,0.546907603740692,2018-05-25
"1639",457015,6527055,0.533285617828369,2018-05-25
"1640",457025,6527055,0.557986855506897,2018-05-25
"1641",457035,6527055,0.543794274330139,2018-05-25
"1642",457045,6527055,0.520196676254272,2018-05-25
"1643",457055,6527055,0.517706573009491,2018-05-25
"1644",457065,6527055,0.527720749378204,2018-05-25
"1645",457075,6527055,0.515394926071167,2018-05-25
"1646",457085,6527055,0.524252474308014,2018-05-25
"1647",457095,6527055,0.529914557933807,2018-05-25
"1648",457105,6527055,0.545225203037262,2018-05-25
"1649",457115,6527055,0.550990462303162,2018-05-25
"1650",457125,6527055,0.557986855506897,2018-05-25
"1651",457135,6527055,0.584093391895294,2018-05-25
"1652",457145,6527055,0.611071169376373,2018-05-25
"1653",457155,6527055,0.591329097747803,2018-05-25
"1654",457165,6527055,0.598984777927399,2018-05-25
"1655",457175,6527055,0.624065518379211,2018-05-25
"1656",457185,6527055,0.633009076118469,2018-05-25
"1657",457195,6527055,0.616127967834473,2018-05-25
"1658",457205,6527055,0.612602949142456,2018-05-25
"1659",457215,6527055,0.610955059528351,2018-05-25
"1660",457225,6527055,0.622074723243713,2018-05-25
"1661",457235,6527055,0.615517854690552,2018-05-25
"1662",457245,6527055,0.615010440349579,2018-05-25
"1710",456325,6527045,0.627507150173187,2018-05-25
"1711",456335,6527045,0.623490214347839,2018-05-25
"1712",456345,6527045,0.641691088676453,2018-05-25
"1713",456355,6527045,0.63436484336853,2018-05-25
"1714",456365,6527045,0.631336390972137,2018-05-25
"1715",456375,6527045,0.636897265911102,2018-05-25
"1724",456465,6527045,0.625759422779083,2018-05-25
"1725",456475,6527045,0.632376372814178,2018-05-25
"1726",456485,6527045,0.645599067211151,2018-05-25
"1727",456495,6527045,0.637480795383453,2018-05-25
"1728",456505,6527045,0.65890908241272,2018-05-25
"1729",456515,6527045,0.65461254119873,2018-05-25
"1730",456525,6527045,0.648309886455536,2018-05-25
"1731",456535,6527045,0.646969676017761,2018-05-25
"1732",456545,6527045,0.642530500888824,2018-05-25
"1733",456555,6527045,0.646183967590332,2018-05-25
"1734",456565,6527045,0.663905322551727,2018-05-25
"1735",456575,6527045,0.656162738800049,2018-05-25
"1736",456585,6527045,0.644339978694916,2018-05-25
"1737",456595,6527045,0.644766986370087,2018-05-25
"1738",456605,6527045,0.629025995731354,2018-05-25
"1739",456615,6527045,0.607129871845245,2018-05-25
"1740",456625,6527045,0.592926502227783,2018-05-25
"1741",456635,6527045,0.601906180381775,2018-05-25
"1742",456645,6527045,0.609016716480255,2018-05-25
"1743",456655,6527045,0.627223491668701,2018-05-25
"1744",456665,6527045,0.602130115032196,2018-05-25
"1745",456675,6527045,0.600299417972565,2018-05-25
"1746",456685,6527045,0.589423418045044,2018-05-25
"1747",456695,6527045,0.618647277355194,2018-05-25
"1748",456705,6527045,0.6105015873909,2018-05-25
"1749",456715,6527045,0.619961619377136,2018-05-25
"1750",456725,6527045,0.606970727443695,2018-05-25
"1751",456735,6527045,0.603610098361969,2018-05-25
"1752",456745,6527045,0.592632710933685,2018-05-25
"1753",456755,6527045,0.595565736293793,2018-05-25
"1754",456765,6527045,0.592505872249603,2018-05-25
"1755",456775,6527045,0.578416168689728,2018-05-25
"1756",456785,6527045,0.584507048130035,2018-05-25
"1757",456795,6527045,0.585402548313141,2018-05-25
"1758",456805,6527045,0.565641403198242,2018-05-25
"1759",456815,6527045,0.572212040424347,2018-05-25
"1760",456825,6527045,0.583460927009583,2018-05-25
"1761",456835,6527045,0.568345308303833,2018-05-25
"1762",456845,6527045,0.575153350830078,2018-05-25
"1763",456855,6527045,0.568147003650665,2018-05-25
"1764",456865,6527045,0.570660531520844,2018-05-25
"1765",456875,6527045,0.580572307109833,2018-05-25
"1766",456885,6527045,0.543922543525696,2018-05-25
"1767",456895,6527045,0.54484224319458,2018-05-25
"1768",456905,6527045,0.542469680309296,2018-05-25
"1769",456915,6527045,0.550884962081909,2018-05-25
"1770",456925,6527045,0.551201462745667,2018-05-25
"1771",456935,6527045,0.529288709163666,2018-05-25
"1772",456945,6527045,0.511378824710846,2018-05-25
"1773",456955,6527045,0.533987164497375,2018-05-25
"1774",456965,6527045,0.551368653774261,2018-05-25
"1775",456975,6527045,0.553084671497345,2018-05-25
"1776",456985,6527045,0.554355680942535,2018-05-25
"1777",456995,6527045,0.537050127983093,2018-05-25
"1778",457005,6527045,0.534256041049957,2018-05-25
"1779",457015,6527045,0.548969984054565,2018-05-25
"1780",457025,6527045,0.545225203037262,2018-05-25
"1781",457035,6527045,0.520577609539032,2018-05-25
"1782",457045,6527045,0.53156965970993,2018-05-25
"1783",457055,6527045,0.510190427303314,2018-05-25
"1784",457065,6527045,0.527768313884735,2018-05-25
"1785",457075,6527045,0.519515454769135,2018-05-25
"1786",457085,6527045,0.508760333061218,2018-05-25
"1787",457095,6527045,0.514615893363953,2018-05-25
"1788",457105,6527045,0.543317675590515,2018-05-25
"1789",457115,6527045,0.550729811191559,2018-05-25
"1790",457125,6527045,0.563567340373993,2018-05-25
"1791",457135,6527045,0.590095221996307,2018-05-25
"1792",457145,6527045,0.591744840145111,2018-05-25
"1793",457155,6527045,0.588947772979736,2018-05-25
"1794",457165,6527045,0.594533026218414,2018-05-25
"1795",457175,6527045,0.60523521900177,2018-05-25
"1796",457185,6527045,0.600912928581238,2018-05-25
"1797",457195,6527045,0.603727996349335,2018-05-25
"1798",457205,6527045,0.608726263046265,2018-05-25
"1799",457215,6527045,0.608922958374023,2018-05-25
"1800",457225,6527045,0.623066127300262,2018-05-25
"1801",457235,6527045,0.618848145008087,2018-05-25
"1802",457245,6527045,0.601677119731903,2018-05-25
"1803",457255,6527045,0.607130348682404,2018-05-25
"1847",456295,6527035,0.626022934913635,2018-05-25
"1848",456305,6527035,0.620000004768372,2018-05-25
"1849",456315,6527035,0.627187609672546,2018-05-25
"1850",456325,6527035,0.614539325237274,2018-05-25
"1851",456335,6527035,0.625989198684692,2018-05-25
"1852",456345,6527035,0.633111476898193,2018-05-25
"1853",456355,6527035,0.618854105472565,2018-05-25
"1854",456365,6527035,0.627906978130341,2018-05-25
"1855",456375,6527035,0.637025058269501,2018-05-25
"1856",456385,6527035,0.624807417392731,2018-05-25
"1857",456395,6527035,0.612385332584381,2018-05-25
"1858",456405,6527035,0.637084007263184,2018-05-25
"1859",456415,6527035,0.635655879974365,2018-05-25
"1860",456425,6527035,0.635420799255371,2018-05-25
"1861",456435,6527035,0.636935174465179,2018-05-25
"1862",456445,6527035,0.644022762775421,2018-05-25
"1863",456455,6527035,0.649202704429626,2018-05-25
"1864",456465,6527035,0.641358256340027,2018-05-25
"1865",456475,6527035,0.647710502147675,2018-05-25
"1866",456485,6527035,0.650412619113922,2018-05-25
"1867",456495,6527035,0.654986500740051,2018-05-25
"1868",456505,6527035,0.640276730060577,2018-05-25
