"","x","y","STR","Date"
"234",456965,6527155,5.7218918800354,2018-05-10
"235",456975,6527155,5.7218918800354,2018-05-10
"236",456985,6527155,5.64286994934082,2018-05-10
"237",456995,6527155,5.64286994934082,2018-05-10
"238",457005,6527155,5.82111024856567,2018-05-10
"239",457015,6527155,5.82111024856567,2018-05-10
"240",457025,6527155,5.7218918800354,2018-05-10
"241",457035,6527155,5.7218918800354,2018-05-10
"242",457045,6527155,5.65155696868896,2018-05-10
"243",457055,6527155,5.65155696868896,2018-05-10
"244",457065,6527155,5.32120704650879,2018-05-10
"245",457075,6527155,5.32120704650879,2018-05-10
"371",456935,6527145,5.94227695465088,2018-05-10
"372",456945,6527145,5.66899967193604,2018-05-10
"373",456955,6527145,5.66899967193604,2018-05-10
"374",456965,6527145,5.7218918800354,2018-05-10
"375",456975,6527145,5.7218918800354,2018-05-10
"376",456985,6527145,5.64286994934082,2018-05-10
"377",456995,6527145,5.64286994934082,2018-05-10
"378",457005,6527145,5.82111024856567,2018-05-10
"379",457015,6527145,5.82111024856567,2018-05-10
"380",457025,6527145,5.7218918800354,2018-05-10
"381",457035,6527145,5.7218918800354,2018-05-10
"382",457045,6527145,5.65155696868896,2018-05-10
"383",457055,6527145,5.65155696868896,2018-05-10
"384",457065,6527145,5.32120704650879,2018-05-10
"385",457075,6527145,5.32120704650879,2018-05-10
"386",457085,6527145,4.71941900253296,2018-05-10
"387",457095,6527145,4.71941900253296,2018-05-10
"388",457105,6527145,4.8435640335083,2018-05-10
"508",456905,6527135,6.21870803833008,2018-05-10
"509",456915,6527135,6.21870803833008,2018-05-10
"510",456925,6527135,5.87649536132812,2018-05-10
"511",456935,6527135,5.87649536132812,2018-05-10
"512",456945,6527135,5.70416641235352,2018-05-10
"513",456955,6527135,5.70416641235352,2018-05-10
"514",456965,6527135,5.70416641235352,2018-05-10
"515",456975,6527135,5.70416641235352,2018-05-10
"516",456985,6527135,5.7218918800354,2018-05-10
"517",456995,6527135,5.7218918800354,2018-05-10
"518",457005,6527135,5.81196784973145,2018-05-10
"519",457015,6527135,5.81196784973145,2018-05-10
"520",457025,6527135,5.3290581703186,2018-05-10
"521",457035,6527135,5.3290581703186,2018-05-10
"522",457045,6527135,4.83689260482788,2018-05-10
"523",457055,6527135,4.83689260482788,2018-05-10
"524",457065,6527135,4.65622186660767,2018-05-10
"525",457075,6527135,4.65622186660767,2018-05-10
"526",457085,6527135,4.58224868774414,2018-05-10
"527",457095,6527135,4.58224868774414,2018-05-10
"528",457105,6527135,5.05839729309082,2018-05-10
"529",457115,6527135,5.05839729309082,2018-05-10
"530",457125,6527135,5.29777240753174,2018-05-10
"647",456895,6527125,6.10748624801636,2018-05-10
"648",456905,6527125,6.21870803833008,2018-05-10
"649",456915,6527125,6.21870803833008,2018-05-10
