"","x","y","NDVI","Date"
"234",456965,6527155,0.673397719860077,2018-05-10
"235",456975,6527155,0.686777949333191,2018-05-10
"236",456985,6527155,0.694822907447815,2018-05-10
"237",456995,6527155,0.692307710647583,2018-05-10
"238",457005,6527155,0.69347208738327,2018-05-10
"239",457015,6527155,0.673807203769684,2018-05-10
"240",457025,6527155,0.672480642795563,2018-05-10
"241",457035,6527155,0.673584878444672,2018-05-10
"242",457045,6527155,0.694405257701874,2018-05-10
"243",457055,6527155,0.680569708347321,2018-05-10
"244",457065,6527155,0.703898847103119,2018-05-10
"245",457075,6527155,0.696177065372467,2018-05-10
"371",456935,6527145,0.678373396396637,2018-05-10
"372",456945,6527145,0.694764852523804,2018-05-10
"373",456955,6527145,0.711026608943939,2018-05-10
"374",456965,6527145,0.698060929775238,2018-05-10
"375",456975,6527145,0.688568830490112,2018-05-10
"376",456985,6527145,0.683060109615326,2018-05-10
"377",456995,6527145,0.69357043504715,2018-05-10
"378",457005,6527145,0.690086603164673,2018-05-10
"379",457015,6527145,0.672025740146637,2018-05-10
"380",457025,6527145,0.671912252902985,2018-05-10
"381",457035,6527145,0.668604671955109,2018-05-10
"382",457045,6527145,0.673299372196198,2018-05-10
"383",457055,6527145,0.684978127479553,2018-05-10
"384",457065,6527145,0.689849615097046,2018-05-10
"385",457075,6527145,0.656155526638031,2018-05-10
"386",457085,6527145,0.625735580921173,2018-05-10
"387",457095,6527145,0.635098576545715,2018-05-10
"388",457105,6527145,0.62383770942688,2018-05-10
"508",456905,6527135,0.71135938167572,2018-05-10
"509",456915,6527135,0.705639600753784,2018-05-10
"510",456925,6527135,0.676305949687958,2018-05-10
"511",456935,6527135,0.673507452011108,2018-05-10
"512",456945,6527135,0.696405947208405,2018-05-10
"513",456955,6527135,0.696013987064362,2018-05-10
"514",456965,6527135,0.709329605102539,2018-05-10
"515",456975,6527135,0.698248744010925,2018-05-10
"516",456985,6527135,0.682496607303619,2018-05-10
"517",456995,6527135,0.700262904167175,2018-05-10
